,eth_price,usd_price,cv_eth,cv_usd
2020-09-06,1.4,469.35,0.8973913043478261,366.11003913043476
2020-09-06,19.99,6701.6475,0.8973913043478261,366.11003913043476
2020-09-06,0.95,318.4875,0.8973913043478261,366.11003913043476
2020-09-06,0.95,318.4875,0.8973913043478261,366.11003913043476
2020-09-06,8.39,2812.7475,0.8973913043478261,366.11003913043476
2020-09-06,11.11,3724.6275,0.8973913043478261,366.11003913043476
2020-09-06,5.5,1843.875,0.8973913043478261,366.11003913043476
2020-09-06,0.75,251.4375,0.8973913043478261,366.11003913043476
2020-09-06,11.0,3687.75,0.8973913043478261,366.11003913043476
2020-09-04,1.0,382.15,0.88625,361.78063333333336
2020-09-03,1.111,488.82889,0.8820833333333332,358.38050833333335
2020-09-03,0.8,351.992,0.8820833333333332,358.38050833333335
2020-09-03,1.9,835.981,0.8820833333333332,358.38050833333335
2020-09-02,0.85,404.2345,0.8833333333333334,355.18437083333333
2020-09-01,0.76,329.7488,0.8933333333333334,357.58650416666666
2020-08-31,0.8,343.136,0.9141666666666667,362.24837916666667
2020-08-31,0.85,364.582,0.9141666666666667,362.24837916666667
2020-08-31,1.1,471.812,0.9141666666666667,362.24837916666667
2020-08-31,1.1,471.812,0.9141666666666667,362.24837916666667
2020-08-31,0.75,321.69,0.9141666666666667,362.24837916666667
2020-08-30,1.2,478.284,0.9020833333333335,355.0314416666667
2020-08-29,1.07,423.0245,0.9016666666666665,352.00387916666665
2020-08-29,0.9,355.815,0.9016666666666665,352.00387916666665
2020-08-29,0.95,375.5825,0.9016666666666665,352.00387916666665
2020-08-28,1.2,459.924,0.9020833333333332,349.7253458333333
2020-08-28,1.2,459.924,0.9020833333333332,349.7253458333333
2020-08-28,0.88,337.2776,0.9020833333333332,349.7253458333333
2020-08-28,1.1,421.597,0.9020833333333332,349.7253458333333
2020-08-27,0.99,382.2588,0.9025,347.2316458333333
2020-08-27,1.5,579.18,0.9025,347.2316458333333
2020-08-26,2.55,977.313,0.9026086956521738,347.3315434782608
2020-08-26,1.2,459.912,0.9026086956521738,347.3315434782608
2020-08-26,1.1,421.586,0.9026086956521738,347.3315434782608
2020-08-26,1.2,459.912,0.9026086956521738,347.3315434782608
2020-08-26,0.9,344.934,0.9026086956521738,347.3315434782608
2020-08-26,1.2,459.912,0.9026086956521738,347.3315434782608
2020-08-26,7.0,2682.82,0.9026086956521738,347.3315434782608
2020-08-26,0.95,364.097,0.9026086956521738,347.3315434782608
2020-08-26,1.0,383.26,0.9026086956521738,347.3315434782608
2020-08-26,1.0,383.26,0.9026086956521738,347.3315434782608
2020-08-26,1.61,617.0486,0.9026086956521738,347.3315434782608
2020-08-26,1.0,383.26,0.9026086956521738,347.3315434782608
2020-08-26,1.4,536.564,0.9026086956521738,347.3315434782608
2020-08-26,1.1,421.586,0.9026086956521738,347.3315434782608
2020-08-26,1.0,383.26,0.9026086956521738,347.3315434782608
2020-08-26,1.1,421.586,0.9026086956521738,347.3315434782608
2020-08-26,1.1,421.586,0.9026086956521738,347.3315434782608
2020-08-25,0.99,403.6824,0.905,347.36497727272723
2020-08-25,9.99,4073.5224,0.905,347.36497727272723
2020-08-25,1.1,448.536,0.905,347.36497727272723
2020-08-25,7.0,2854.32,0.905,347.36497727272723
2020-08-25,0.85,346.596,0.905,347.36497727272723
2020-08-25,0.86,350.6736,0.905,347.36497727272723
2020-08-25,1.29,526.0104,0.905,347.36497727272723
2020-08-24,1.2,468.936,0.9118181818181817,343.71575
2020-08-24,1.1,429.858,0.9118181818181817,343.71575
2020-08-24,2.8,1094.184,0.9118181818181817,343.71575
2020-08-23,0.9,355.968,0.9157142857142857,344.4507095238095
2020-08-23,1.0,395.52,0.9157142857142857,344.4507095238095
2020-08-23,0.9,355.968,0.9157142857142857,344.4507095238095
2020-08-23,0.85,336.192,0.9157142857142857,344.4507095238095
2020-08-23,0.83,328.2816,0.9157142857142857,344.4507095238095
2020-08-23,1.0,395.52,0.9157142857142857,344.4507095238095
2020-08-23,0.85,336.192,0.9157142857142857,344.4507095238095
2020-08-23,0.85,336.192,0.9157142857142857,344.4507095238095
2020-08-23,0.85,336.192,0.9157142857142857,344.4507095238095
2020-08-23,0.85,336.192,0.9157142857142857,344.4507095238095
2020-08-22,0.8,310.4,0.92,340.8701952380952
2020-08-22,1.0,388.0,0.92,340.8701952380952
2020-08-22,1.0,388.0,0.92,340.8701952380952
2020-08-22,1.0,388.0,0.92,340.8701952380952
2020-08-21,0.79,328.5768,0.93,336.9208238095238
2020-08-20,0.91,370.916,0.931,335.221065
2020-08-18,0.85,366.775,1.0485714285714285,349.8743476190476
2020-08-18,0.85,366.775,1.0485714285714285,349.8743476190476
2020-08-17,1.0,433.71,1.051,345.682565
2020-08-17,1.1,477.081,1.051,345.682565
2020-08-16,0.9,389.403,1.0505,336.60183
2020-08-16,1.0,432.67,1.0505,336.60183
2020-08-16,1.25,540.8375,1.0505,336.60183
2020-08-16,0.99,428.3433,1.0505,336.60183
2020-08-14,1.0,425.0,1.0995238095238096,336.2775523809524
2020-08-14,0.9,382.5,1.0995238095238096,336.2775523809524
2020-08-14,1.25,531.25,1.0995238095238096,336.2775523809524
2020-08-12,0.99,375.1308,1.1181818181818182,331.3710363636364
2020-08-12,1.05,397.866,1.1181818181818182,331.3710363636364
2020-08-09,0.89,353.775,1.0841666666666667,312.20210833333334
2020-08-09,0.96,381.6,1.0841666666666667,312.20210833333334
2020-08-07,0.98,387.3744,1.0879166666666666,308.18977083333334
2020-08-07,0.98,387.3744,1.0879166666666666,308.18977083333334
2020-08-07,0.94,371.5632,1.0879166666666666,308.18977083333334
2020-08-07,1.1,434.808,1.0879166666666666,308.18977083333334
2020-08-07,0.8,316.224,1.0879166666666666,308.18977083333334
2020-08-07,1.29,509.9112,1.0879166666666666,308.18977083333334
2020-08-07,1.49,588.9672,1.0879166666666666,308.18977083333334
2020-08-07,1.0,395.28,1.0879166666666666,308.18977083333334
2020-08-06,1.0,401.21,1.0916666666666666,303.845975
2020-08-06,0.79,316.9559,1.0916666666666666,303.845975
2020-08-05,1.0,389.76,1.1129166666666668,303.008
2020-08-05,1.1,428.736,1.1129166666666668,303.008
2020-08-05,0.95,370.272,1.1129166666666668,303.008
2020-08-05,0.84,327.3984,1.1129166666666668,303.008
2020-08-04,0.7,270.389,1.115,298.90866666666665
2020-08-04,0.79,305.1533,1.115,298.90866666666665
2020-08-04,1.55,598.7185,1.115,298.90866666666665
2020-08-04,0.79,305.1533,1.115,298.90866666666665
2020-08-04,1.0,386.27,1.115,298.90866666666665
2020-08-04,1.0,386.27,1.115,298.90866666666665
2020-08-04,1.0,386.27,1.115,298.90866666666665
2020-08-04,1.2,463.524,1.115,298.90866666666665
2020-08-03,1.09,405.6871,1.1179166666666667,294.16715833333336
2020-08-03,0.88,327.5272,1.1179166666666667,294.16715833333336
2020-08-02,1.0,387.4,1.12625,289.34699166666667
2020-08-02,1.0,387.4,1.12625,289.34699166666667
2020-08-02,1.99,770.926,1.12625,289.34699166666667
2020-08-01,1.25,433.575,1.1095833333333334,279.4679291666667
2020-08-01,1.25,433.575,1.1095833333333334,279.4679291666667
2020-08-01,4.0,1387.44,1.1095833333333334,279.4679291666667
2020-07-31,1.3,435.825,1.1129166666666666,276.0582416666667
2020-07-31,1.15,385.5375,1.1129166666666666,276.0582416666667
2020-07-31,1.1,368.775,1.1129166666666666,276.0582416666667
2020-07-31,0.91,305.0775,1.1129166666666666,276.0582416666667
2020-07-31,1.1,368.775,1.1129166666666666,276.0582416666667
2020-07-31,0.99,331.8975,1.1129166666666666,276.0582416666667
2020-07-31,0.94,315.135,1.1129166666666666,276.0582416666667
2020-07-30,0.94,299.061,1.0810416666666667,265.44668958333335
2020-07-30,0.95,302.2425,1.0810416666666667,265.44668958333335
2020-07-30,0.93,295.8795,1.0810416666666667,265.44668958333335
2020-07-30,0.89,283.1535,1.0810416666666667,265.44668958333335
2020-07-30,0.94,299.061,1.0810416666666667,265.44668958333335
2020-07-30,1.1,349.965,1.0810416666666667,265.44668958333335
2020-07-30,1.5,477.225,1.0810416666666667,265.44668958333335
2020-07-29,0.9,285.768,1.076875,261.07626458333334
2020-07-29,0.89,282.5928,1.076875,261.07626458333334
2020-07-28,1.0,322.41,1.068125,254.90853958333335
2020-07-28,3.0,967.23,1.068125,254.90853958333335
2020-07-28,1.1,354.651,1.068125,254.90853958333335
2020-07-25,1.25,349.575,1.0409615384615385,245.79277115384613
2020-07-23,3.0,792.84,1.0432692307692308,245.6338788461539
2020-07-23,0.89,235.2092,1.0432692307692308,245.6338788461539
2020-07-22,2.99,734.4636,1.0474999999999999,245.90722499999998
2020-07-22,2.75,675.51,1.0474999999999999,245.90722499999998
2020-07-22,1.99,488.8236,1.0474999999999999,245.90722499999998
2020-07-22,1.0,245.64,1.0474999999999999,245.90722499999998
2020-07-20,2.25,538.335,1.0301851851851853,240.83807962962965
2020-07-19,2.0,471.38,0.9820370370370369,229.36974629629628
2020-07-17,1.1,256.817,1.200535714285714,280.5007625
2020-07-17,0.89,207.7883,1.200535714285714,280.5007625
2020-07-16,2.0,476.7,1.1701785714285715,272.96161964285716
2020-07-15,0.98,235.592,1.195892857142857,278.5932625
2020-07-15,0.99,237.996,1.195892857142857,278.5932625
2020-07-15,5.0,1202.0,1.195892857142857,278.5932625
2020-07-14,1.0,239.25,1.203148148148148,280.0504203703704
2020-07-14,2.25,538.3125,1.203148148148148,280.0504203703704
2020-07-13,1.5,364.215,1.1846296296296297,275.35986481481484
2020-07-12,1.5,358.77,1.1953703703703704,277.5940203703704
2020-07-12,0.71,169.8178,1.1953703703703704,277.5940203703704
2020-07-11,0.75,180.945,1.2046296296296295,280.0875388888889
2020-07-11,0.99,238.8474,1.2046296296296295,280.0875388888889
2020-07-11,1.0,241.26,1.2046296296296295,280.0875388888889
2020-07-11,6.0,1447.56,1.2046296296296295,280.0875388888889
2020-07-10,1.99,481.58,1.210185185185185,281.5075388888889
2020-07-10,1.99,481.58,1.210185185185185,281.5075388888889
2020-07-10,2.59,626.78,1.210185185185185,281.5075388888889
2020-07-10,0.85,205.7,1.210185185185185,281.5075388888889
2020-07-09,1.99,491.7489,1.2142592592592591,282.49354259259263
2020-07-09,0.89,219.9279,1.2142592592592591,282.49354259259263
2020-07-09,1.19,294.0609,1.2142592592592591,282.49354259259263
2020-07-09,1.0,247.11,1.2142592592592591,282.49354259259263
2020-07-07,1.09,263.4639,1.2275925925925923,285.72598703703704
2020-07-07,0.88,212.7048,1.2275925925925923,285.72598703703704
2020-07-06,1.35,307.287,1.2275925925925928,286.346987037037
2020-07-06,1.4,318.668,1.2275925925925928,286.346987037037
2020-07-05,0.75,172.005,1.2459615384615386,290.7447557692308
2020-07-05,1.1,252.274,1.2459615384615386,290.7447557692308
2020-07-05,7.5,1720.05,1.2459615384615386,290.7447557692308
2020-07-04,1.0,224.98,1.2578,293.82530599999996
2020-07-04,0.95,213.731,1.2578,293.82530599999996
2020-07-04,1.29,290.2242,1.2578,293.82530599999996
2020-07-03,1.24,280.7732,1.2614,295.221986
2020-07-03,1.2,271.716,1.2614,295.221986
2020-07-03,1.5,339.645,1.2614,295.221986
2020-07-03,2.0,452.86,1.2614,295.221986
2020-07-03,2.0,452.86,1.2614,295.221986
2020-07-02,1.199,277.14885,1.279,300.181358
2020-07-02,1.3,300.495,1.279,300.181358
2020-07-02,1.05,242.7075,1.279,300.181358
2020-07-02,1.09,251.9535,1.279,300.181358
2020-07-02,0.85,196.4775,1.279,300.181358
2020-07-02,1.5,346.725,1.279,300.181358
2020-07-02,2.6,600.99,1.279,300.181358
2020-07-02,1.25,288.9375,1.279,300.181358
2020-07-02,1.0,231.15,1.279,300.181358
2020-07-02,1.0,231.15,1.279,300.181358
2020-07-01,0.99,223.245,1.2934,303.748778
2020-07-01,0.99,223.245,1.2934,303.748778
2020-07-01,0.99,223.245,1.2934,303.748778
2020-06-30,0.125,28.47625,1.3363999999999998,314.314528
2020-06-30,1.1,250.591,1.3363999999999998,314.314528
2020-06-30,1.29,293.8749,1.3363999999999998,314.314528
2020-06-30,1.0,227.81,1.3363999999999998,314.314528
2020-06-29,1.49,335.1606,1.4147999999999998,331.466924
2020-06-29,2.2,494.868,1.4147999999999998,331.466924
2020-06-29,0.79,177.7026,1.4147999999999998,331.466924
2020-06-28,0.79,174.3846,1.40328,328.91697120000003
2020-06-28,2.3,507.702,1.40328,328.91697120000003
2020-06-28,1.49,328.9026,1.40328,328.91697120000003
2020-06-28,6.0,1324.44,1.40328,328.91697120000003
2020-06-28,10.0,2207.4,1.40328,328.91697120000003
2020-06-28,1.43,315.6582,1.40328,328.91697120000003
2020-06-28,1.1,242.814,1.40328,328.91697120000003
2020-06-27,5.0,1147.25,1.42768,333.3373112
2020-06-27,0.79,181.2655,1.42768,333.3373112
2020-06-27,0.79,181.2655,1.42768,333.3373112
2020-06-27,0.95,217.9775,1.42768,333.3373112
2020-06-26,1.2,278.328,1.44568,335.9711592
2020-06-26,0.79,183.2326,1.44568,335.9711592
2020-06-26,0.79,183.2326,1.44568,335.9711592
2020-06-26,0.79,183.2326,1.44568,335.9711592
2020-06-25,2.7,632.988,1.44688,334.8824752
2020-06-25,1.38,323.5272,1.44688,334.8824752
2020-06-25,1.1,257.884,1.44688,334.8824752
2020-06-23,0.95,231.078,1.434307692307692,329.27147615384615
2020-06-23,1.0,243.24,1.434307692307692,329.27147615384615
2020-06-23,1.0,243.24,1.434307692307692,329.27147615384615
2020-06-23,0.99,240.8076,1.434307692307692,329.27147615384615
2020-06-23,1.2,291.888,1.434307692307692,329.27147615384615
2020-06-23,1.49,362.4276,1.434307692307692,329.27147615384615
2020-06-23,1.1,267.564,1.434307692307692,329.27147615384615
2020-06-23,1.0,243.24,1.434307692307692,329.27147615384615
2020-06-23,1.11,269.9964,1.434307692307692,329.27147615384615
2020-06-23,1.3,316.212,1.434307692307692,329.27147615384615
2020-06-22,2.95,671.715,1.4358461538461536,328.71947615384613
2020-06-22,1.42,323.334,1.4358461538461536,328.71947615384613
2020-06-22,1.11,252.747,1.4358461538461536,328.71947615384613
2020-06-22,2.0,455.4,1.4358461538461536,328.71947615384613
2020-06-22,1.2,273.24,1.4358461538461536,328.71947615384613
2020-06-21,1.84,420.992,1.395846153846154,318.6385530769231
2020-06-21,2.5,572.0,1.395846153846154,318.6385530769231
2020-06-20,1.33,304.1311,1.3904615384615384,316.7952530769231
2020-06-20,1.3,297.271,1.3904615384615384,316.7952530769231
2020-06-20,1.26,288.1242,1.3904615384615384,316.7952530769231
2020-06-20,1.14,260.6838,1.3904615384615384,316.7952530769231
2020-06-20,0.99,226.3833,1.3904615384615384,316.7952530769231
2020-06-20,3.5,800.345,1.3904615384615384,316.7952530769231
2020-06-19,0.7,161.735,1.394307692307692,317.1839069230769
2020-06-19,0.7,161.735,1.394307692307692,317.1839069230769
2020-06-19,0.7,161.735,1.394307692307692,317.1839069230769
2020-06-19,1.99,459.7895,1.394307692307692,317.1839069230769
2020-06-18,7.0,1635.83,1.1566153846153846,261.0437223076923
2020-06-17,2.0,470.7,1.1531538461538462,259.24943384615386
2020-06-17,0.99,232.9965,1.1531538461538462,259.24943384615386
2020-06-17,1.0,235.35,1.1531538461538462,259.24943384615386
2020-06-17,1.2,282.42,1.1531538461538462,259.24943384615386
2020-06-17,0.99,232.9965,1.1531538461538462,259.24943384615386
2020-06-17,0.99,232.9965,1.1531538461538462,259.24943384615386
2020-06-16,1.15,265.604,1.1358461153846153,254.43196459615382
2020-06-15,1.7,393.278,1.0983461153846155,244.73390690384616
2020-06-13,1.45,344.4765,1.0624814444444444,235.3125770185185
2020-06-13,2.75,653.3175,1.0624814444444444,235.3125770185185
2020-06-13,1.49,353.9793,1.0624814444444444,235.3125770185185
2020-06-13,7.0,1662.99,1.0624814444444444,235.3125770185185
2020-06-13,1.0,237.57,1.0624814444444444,235.3125770185185
2020-06-13,1.6,380.112,1.0624814444444444,235.3125770185185
2020-06-12,1.3,299.182,1.0624814444444444,233.82331775925925
2020-06-12,1.0,230.14,1.0624814444444444,233.82331775925925
2020-06-12,1.01,232.4414,1.0624814444444444,233.82331775925925
2020-06-12,3.0,690.42,1.0624814444444444,233.82331775925925
2020-06-12,1.4,322.196,1.0624814444444444,233.82331775925925
2020-06-11,1.0,248.27,1.069888851851852,232.8916881296296
2020-06-11,1.0,248.27,1.069888851851852,232.8916881296296
2020-06-11,1.0,248.27,1.069888851851852,232.8916881296296
2020-06-11,1.21,300.4067,1.069888851851852,232.8916881296296
2020-06-10,1.0,244.04,1.0547036666666667,227.95366961111108
2020-06-09,1.0,246.55,1.0428518148148147,224.11258812962964
2020-06-09,1.18,290.929,1.0428518148148147,224.11258812962964
2020-06-07,1.24,299.9808,1.0020356785714286,214.028842125
2020-06-07,1.25,302.4,1.0020356785714286,214.028842125
2020-06-06,1.35,324.054,0.9891785357142856,209.49509212499999
2020-06-06,1.35,324.054,0.9891785357142856,209.49509212499999
2020-06-06,1.55,372.062,0.9891785357142856,209.49509212499999
2020-06-03,1.3,309.01,0.9526551379310345,200.47441998275863
2020-06-03,1.6,380.32,0.9526551379310345,200.47441998275863
2020-06-03,1.49,354.173,0.9526551379310345,200.47441998275863
2020-06-03,1.29,306.633,0.9526551379310345,200.47441998275863
2020-06-02,6.0,1490.52,0.9202413448275862,192.00978894827588
2020-06-02,1.5,372.63,0.9202413448275862,192.00978894827588
2020-06-02,1.79,444.6718,0.9202413448275862,192.00978894827588
2020-06-02,1.29,320.4618,0.9202413448275862,192.00978894827588
2020-06-02,1.89,469.5138,0.9202413448275862,192.00978894827588
2020-06-02,2.5,621.05,0.9202413448275862,192.00978894827588
2020-06-01,5.0,1157.15,0.8929999655172414,185.33166136206898
2020-06-01,2.5,578.575,0.8929999655172414,185.33166136206898
2020-06-01,2.75,636.4325,0.8929999655172414,185.33166136206898
2020-06-01,1.48,342.5164,0.8929999655172414,185.33166136206898
2020-06-01,1.35,312.4305,0.8929999655172414,185.33166136206898
2020-06-01,1.39,321.6877,0.8929999655172414,185.33166136206898
2020-06-01,1.5,347.145,0.8929999655172414,185.33166136206898
2020-06-01,49.0,11340.07,0.8929999655172414,185.33166136206898
2020-06-01,1.45,335.5735,0.8929999655172414,185.33166136206898
2020-05-31,1.45,353.5825,0.8964482413793105,184.48566136206898
2020-05-31,1.2,292.62,0.8964482413793105,184.48566136206898
2020-05-31,1.25,304.8125,0.8964482413793105,184.48566136206898
2020-05-30,2.75,606.5125,0.824379275862069,168.48138205172415
2020-05-29,1.5,330.585,0.8256896206896551,168.32792756896552
2020-05-29,1.34,295.3226,0.8256896206896551,168.32792756896552
2020-05-29,1.14,251.2446,0.8256896206896551,168.32792756896552
2020-05-29,1.75,385.6825,0.8256896206896551,168.32792756896552
2020-05-29,0.502,110.63578,0.8256896206896551,168.32792756896552
2020-05-29,1.38,304.1382,0.8256896206896551,168.32792756896552
2020-05-29,2.15,473.8385,0.8256896206896551,168.32792756896552
2020-05-29,3.99,879.3561,0.8256896206896551,168.32792756896552
2020-05-29,1.5,330.585,0.8256896206896551,168.32792756896552
2020-05-29,4.9,1079.911,0.8256896206896551,168.32792756896552
2020-05-28,2.0,416.82,0.7953447931034483,161.79701722413793
2020-05-28,1.5,312.615,0.7953447931034483,161.79701722413793
2020-05-28,3.1,646.071,0.7953447931034483,161.79701722413793
2020-05-28,1.4,291.774,0.7953447931034483,161.79701722413793
2020-05-28,15.0,3126.15,0.7953447931034483,161.79701722413793
2020-05-28,56.0,11670.96,0.7953447931034483,161.79701722413793
2020-05-28,8.0,1667.28,0.7953447931034483,161.79701722413793
2020-05-28,1.47,306.3627,0.7953447931034483,161.79701722413793
2020-05-28,1.47,306.3627,0.7953447931034483,161.79701722413793
2020-05-28,1.95,406.3995,0.7953447931034483,161.79701722413793
2020-05-28,1.5,312.615,0.7953447931034483,161.79701722413793
2020-05-28,1.7,354.297,0.7953447931034483,161.79701722413793
2020-05-28,2.2,458.502,0.7953447931034483,161.79701722413793
2020-05-28,1.5,312.615,0.7953447931034483,161.79701722413793
2020-05-28,6.99,1456.7859,0.7953447931034483,161.79701722413793
2020-05-28,20.0,4168.2,0.7953447931034483,161.79701722413793
2020-05-28,1.95,406.3995,0.7953447931034483,161.79701722413793
2020-05-27,3.5,703.045,0.7705172068965518,156.75485170689655
2020-05-27,6.0,1205.22,0.7705172068965518,156.75485170689655
2020-05-27,7.5,1506.525,0.7705172068965518,156.75485170689655
2020-05-27,1.65,331.4355,0.7705172068965518,156.75485170689655
2020-05-27,2.5,502.175,0.7705172068965518,156.75485170689655
2020-05-27,2.0,401.74,0.7705172068965518,156.75485170689655
2020-05-27,1.6,321.392,0.7705172068965518,156.75485170689655
2020-05-27,1.45,291.2615,0.7705172068965518,156.75485170689655
2020-05-27,1.41,283.2267,0.7705172068965518,156.75485170689655
2020-05-27,6.0,1205.22,0.7705172068965518,156.75485170689655
2020-05-27,8.0,1606.96,0.7705172068965518,156.75485170689655
2020-05-27,3.0,602.61,0.7705172068965518,156.75485170689655
2020-05-27,1.49,299.2963,0.7705172068965518,156.75485170689655
2020-05-27,1.45,291.2615,0.7705172068965518,156.75485170689655
2020-05-27,1.45,291.2615,0.7705172068965518,156.75485170689655
2020-05-27,3.3,662.871,0.7705172068965518,156.75485170689655
2020-05-27,2.99,600.6013,0.7705172068965518,156.75485170689655
2020-05-27,10.5,2109.135,0.7705172068965518,156.75485170689655
2020-05-27,8.0,1606.96,0.7705172068965518,156.75485170689655
2020-05-27,2.9,582.523,0.7705172068965518,156.75485170689655
2020-05-27,7.25,1456.3075,0.7705172068965518,156.75485170689655
2020-05-27,1.8,361.566,0.7705172068965518,156.75485170689655
2020-05-27,3.0,602.61,0.7705172068965518,156.75485170689655
2020-05-27,2.0,401.74,0.7705172068965518,156.75485170689655
2020-05-27,2.0,401.74,0.7705172068965518,156.75485170689655
2020-05-27,1.4,281.218,0.7705172068965518,156.75485170689655
2020-05-27,1.3849,278.184863,0.7705172068965518,156.75485170689655
2020-05-27,1.38,277.2006,0.7705172068965518,156.75485170689655
2020-05-27,1.39,279.2093,0.7705172068965518,156.75485170689655
2020-05-27,2.768,556.00816,0.7705172068965518,156.75485170689655
2020-05-27,1.42,285.2354,0.7705172068965518,156.75485170689655
2020-05-27,1.75,351.5225,0.7705172068965518,156.75485170689655
2020-05-27,1.5,301.305,0.7705172068965518,156.75485170689655
2020-05-27,1.87,375.6269,0.7705172068965518,156.75485170689655
2020-05-27,1.39,279.2093,0.7705172068965518,156.75485170689655
2020-05-27,4.95,994.3065,0.7705172068965518,156.75485170689655
2020-05-27,1.99,399.7313,0.7705172068965518,156.75485170689655
2020-05-27,7.0,1406.09,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.31,263.1397,0.7705172068965518,156.75485170689655
2020-05-27,1.5,301.305,0.7705172068965518,156.75485170689655
2020-05-27,1.64,329.4268,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.24,249.0788,0.7705172068965518,156.75485170689655
2020-05-27,1.25,251.0875,0.7705172068965518,156.75485170689655
2020-05-27,1.24,249.0788,0.7705172068965518,156.75485170689655
2020-05-27,3.0,602.61,0.7705172068965518,156.75485170689655
2020-05-27,1.75,351.5225,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.65,331.4355,0.7705172068965518,156.75485170689655
2020-05-27,1.85,371.6095,0.7705172068965518,156.75485170689655
2020-05-27,2.0,401.74,0.7705172068965518,156.75485170689655
2020-05-27,1.72,345.4964,0.7705172068965518,156.75485170689655
2020-05-27,3.4,682.958,0.7705172068965518,156.75485170689655
2020-05-27,1.6,321.392,0.7705172068965518,156.75485170689655
2020-05-27,1.25789,252.6723643,0.7705172068965518,156.75485170689655
2020-05-27,1.5,301.305,0.7705172068965518,156.75485170689655
2020-05-27,1.3,261.131,0.7705172068965518,156.75485170689655
2020-05-27,1.75,351.5225,0.7705172068965518,156.75485170689655
2020-05-27,1.5,301.305,0.7705172068965518,156.75485170689655
2020-05-27,1.95,391.6965,0.7705172068965518,156.75485170689655
2020-05-26,1.95,398.0535,0.7491378965517241,152.21993101724135
2020-05-26,1.99,406.2187,0.7491378965517241,152.21993101724135
2020-05-26,1.9,387.847,0.7491378965517241,152.21993101724135
2020-05-26,1.24,253.1212,0.7491378965517241,152.21993101724135
2020-05-26,1.2,244.956,0.7491378965517241,152.21993101724135
2020-05-26,1.49,304.1537,0.7491378965517241,152.21993101724135
2020-05-26,1.71,349.0623,0.7491378965517241,152.21993101724135
2020-05-26,2.1,428.673,0.7491378965517241,152.21993101724135
2020-05-26,1.35,275.5755,0.7491378965517241,152.21993101724135
2020-05-26,2.561,522.77693,0.7491378965517241,152.21993101724135
2020-05-26,1.62,330.6906,0.7491378965517241,152.21993101724135
2020-05-26,1.3,265.369,0.7491378965517241,152.21993101724135
2020-05-26,1.27,259.2451,0.7491378965517241,152.21993101724135
2020-05-26,2.75,561.3575,0.7491378965517241,152.21993101724135
2020-05-26,1.49,304.1537,0.7491378965517241,152.21993101724135
2020-05-26,1.23,251.0799,0.7491378965517241,152.21993101724135
2020-05-26,1.229,250.87577,0.7491378965517241,152.21993101724135
2020-05-26,3.0,612.39,0.7491378965517241,152.21993101724135
2020-05-26,1.2,244.956,0.7491378965517241,152.21993101724135
2020-05-26,1.5,306.195,0.7491378965517241,152.21993101724135
2020-05-26,1.199,244.75187,0.7491378965517241,152.21993101724135
2020-05-26,1.29,263.3277,0.7491378965517241,152.21993101724135
2020-05-26,1.19,242.9147,0.7491378965517241,152.21993101724135
2020-05-26,1.21,246.9973,0.7491378965517241,152.21993101724135
2020-05-26,1.7,347.021,0.7491378965517241,152.21993101724135
2020-05-26,1.5,306.195,0.7491378965517241,152.21993101724135
2020-05-26,1.49,304.1537,0.7491378965517241,152.21993101724135
2020-05-26,1.13,230.6669,0.7491378965517241,152.21993101724135
2020-05-26,5.0,1020.65,0.7491378965517241,152.21993101724135
2020-05-26,2.0,408.26,0.7491378965517241,152.21993101724135
2020-05-26,1.9,387.847,0.7491378965517241,152.21993101724135
2020-05-26,1.44,293.9472,0.7491378965517241,152.21993101724135
2020-05-26,1.5,306.195,0.7491378965517241,152.21993101724135
2020-05-26,2.0,408.26,0.7491378965517241,152.21993101724135
2020-05-26,2.5,510.325,0.7491378965517241,152.21993101724135
2020-05-26,2.49,508.2837,0.7491378965517241,152.21993101724135
2020-05-26,1.49999,306.1929587,0.7491378965517241,152.21993101724135
2020-05-26,1.75,357.2275,0.7491378965517241,152.21993101724135
2020-05-26,1.69,344.9797,0.7491378965517241,152.21993101724135
2020-05-26,1.25,255.1625,0.7491378965517241,152.21993101724135
2020-05-26,1.45,295.9885,0.7491378965517241,152.21993101724135
2020-05-26,1.13,230.6669,0.7491378965517241,152.21993101724135
2020-05-26,1.95,398.0535,0.7491378965517241,152.21993101724135
2020-05-26,1.499999,306.1947959,0.7491378965517241,152.21993101724135
2020-05-26,1.55,316.4015,0.7491378965517241,152.21993101724135
2020-05-26,2.0,408.26,0.7491378965517241,152.21993101724135
2020-05-26,1.6,326.608,0.7491378965517241,152.21993101724135
2020-05-26,1.75,357.2275,0.7491378965517241,152.21993101724135
2020-05-26,1.25191,255.5523883,0.7491378965517241,152.21993101724135
2020-05-26,1.31,267.4103,0.7491378965517241,152.21993101724135
2020-05-26,1.3,265.369,0.7491378965517241,152.21993101724135
